,loan_id,age,education,proof_submitted,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default
1619,1620,31,1.0,Aadhar,532728,924000,0,0,0,0
1620,1621,26,2.0,VoterID,568188,956496,0,0,0,0
1621,1622,53,1.0,Aadhar,757108,737600,8,4,0,1
1622,1623,31,1.0,Aadhar,608728,940652,3,2,0,1
1623,1624,32,2.0,Aadhar,721636,709364,3,2,0,1
1624,1625,39,2.0,Aadhar,724936,617528,9,4,0,1
1625,1626,42,2.0,Aadhar,870556,839828,3,2,0,1
1626,1627,43,1.0,Aadhar,967804,1049348,5,4,0,1
1627,1628,35,1.0,Aadhar,499128,836712,2,0,0,0
1628,1629,34,2.0,Aadhar,492408,939828,2,2,0,0
1629,1630,55,1.0,Aadhar,700000,640400,5,4,0,1
1630,1631,26,2.0,Aadhar,632436,785868,0,0,0,0
1631,1632,34,2.0,Aadhar,867804,1026000,8,7,0,0
1632,1633,43,2.0,Aadhar,761364,1241928,9,5,0,0
1633,1634,44,1.0,Aadhar,882028,957740,6,4,0,1
1634,1635,27,1.0,Aadhar,554388,707520,0,0,0,0
1635,1636,47,2.0,Aadhar,745356,916944,6,3,0,0
1636,1637,42,2.0,Aadhar,772156,772400,3,2,0,1
1637,1638,33,1.0,Aadhar,585396,804000,2,0,0,0
1638,1639,25,2.0,Aadhar,675108,904224,0,0,0,0
1639,1640,44,2.0,Aadhar,584728,708140,5,4,0,1
1640,1641,53,1.0,Aadhar,1268680,1628324,9,6,0,1
1641,1642,28,1.0,Aadhar,505320,754380,0,0,0,0
1642,1643,38,2.0,Aadhar,602196,952896,0,0,0,0
1643,1644,44,1.0,Aadhar,663480,833460,0,0,0,0
1644,1645,38,2.0,Aadhar,657108,834828,0,0,0,0
1645,1646,30,2.0,Aadhar,413808,530760,0,0,0,0
1646,1647,48,1.0,Aadhar,697056,834000,3,3,0,0
1647,1648,36,2.0,Aadhar,722244,1139292,4,3,0,0
1648,1649,26,1.0,Aadhar,786828,999288,2,2,0,0
1649,1650,42,2.0,Aadhar,580188,990000,0,0,0,0
1650,1651,48,2.0,Aadhar,634836,766944,3,3,0,0
1651,1652,43,2.0,Aadhar,639636,826608,5,3,0,0
1652,1653,32,2.0,Aadhar,744600,1139100,0,0,0,0
1653,1654,48,1.0,Aadhar,1035412,1059404,15,7,0,1
1654,1655,30,1.0,Aadhar,607600,694520,3,2,0,1
1655,1656,46,2.0,Aadhar,834556,789980,3,2,0,1
1656,1657,35,1.0,VoterID,694036,663368,21,9,0,1
1657,1658,28,1.0,Aadhar,915012,1266000,0,0,0,0
1658,1659,52,2.0,Aadhar,1269880,1511672,16,8,0,1
1659,1660,52,2.0,Aadhar,751636,712400,35,10,1,1
1660,1661,42,1.0,Aadhar,819964,861752,3,2,0,1
1661,1662,35,1.0,Aadhar,728536,676820,3,2,0,1
1662,1663,47,2.0,VoterID,984532,931760,9,7,0,1
1663,1664,30,2.0,Aadhar,719364,905508,0,0,0,0
1664,1665,34,1.0,Aadhar,796156,706892,6,5,0,1
1665,1666,40,1.0,VoterID,642156,781464,0,0,0,0
1666,1667,44,2.0,Aadhar,556188,766800,2,2,0,0
1667,1668,47,2.0,Aadhar,849808,811112,6,5,0,1
1668,1669,42,1.0,Aadhar,932284,1007528,7,4,0,1
1669,1670,26,1.0,Aadhar,687108,818976,0,0,0,0
1670,1671,42,2.0,VoterID,584728,1154000,8,6,0,1
1671,1672,34,2.0,Aadhar,878584,1130648,23,6,0,1
1672,1673,44,1.0,Aadhar,944128,886724,11,5,0,1
1673,1674,41,2.0,VoterID,769108,750284,3,2,0,1
1674,1675,50,2.0,PAN,740800,821648,19,6,0,1
1675,1676,25,1.0,Aadhar,496308,709824,0,0,0,0
1676,1677,51,1.0,PAN,852304,1084940,3,2,0,1
1677,1678,28,2.0,Aadhar,685308,832200,4,0,0,0
1678,1679,30,2.0,Aadhar,745636,754472,5,4,0,1
1679,1680,40,2.0,PAN,702156,880884,2,2,0,0
1680,1681,30,2.0,PAN,690892,864632,3,2,0,1
1681,1682,26,1.0,Aadhar,675108,792612,5,2,0,0
1682,1683,29,1.0,Aadhar,359808,842160,0,0,0,0
1683,1684,30,2.0,Aadhar,1091032,1820000,3,2,0,1
1684,1685,31,2.0,Aadhar,1233880,1463864,3,2,0,1
1685,1686,29,1.0,Aadhar,536052,787104,0,0,0,0
1686,1687,39,2.0,Aadhar,745636,670292,6,2,0,1
1687,1688,49,1.0,Aadhar,931876,907676,3,2,0,1
1688,1689,28,1.0,Aadhar,858312,1282800,0,0,0,0
1689,1690,51,2.0,Aadhar,638188,598148,3,2,0,1
1690,1691,44,1.0,Aadhar,626436,783348,15,5,0,0
1691,1692,39,1.0,Aadhar,758556,1003524,4,0,0,0
1692,1693,40,2.0,Aadhar,536988,723000,4,0,0,0
1693,1694,38,1.0,Aadhar,890428,1042280,3,2,0,1
1694,1695,34,1.0,Driving,692188,742892,20,7,0,1
1695,1696,48,1.0,Aadhar,507864,1077528,2,2,0,0
1696,1697,34,2.0,Aadhar,591636,1148400,2,2,0,0
1697,1698,29,1.0,Aadhar,820584,1524000,5,4,0,0
1698,1699,29,2.0,Aadhar,578796,747108,2,2,0,0
1699,1700,39,2.0,Aadhar,620676,937464,13,4,0,0
1700,1701,26,2.0,Aadhar,404628,841404,0,0,0,0
1701,1702,44,2.0,Aadhar,799108,773348,3,2,0,1
1702,1703,48,2.0,VoterID,559740,768996,6,2,0,0
1703,1704,54,1.0,Aadhar,724936,621704,5,4,0,1
1704,1705,40,2.0,Aadhar,888184,970448,8,6,0,1
1705,1706,28,1.0,Aadhar,548028,756912,3,2,0,0
1706,1707,31,2.0,Aadhar,812676,986040,17,8,0,0
1707,1708,28,1.0,Aadhar,903012,1026000,3,3,0,0
1708,1709,39,1.0,Aadhar,708156,880560,2,0,0,0
1709,1710,31,1.0,PAN,828996,1149576,2,0,0,0
1710,1711,30,2.0,VoterID,689236,762368,3,2,0,1
1711,1712,35,1.0,Aadhar,1068232,1315604,3,2,0,1
1712,1713,40,1.0,Aadhar,744832,757292,3,2,0,1
1713,1714,47,2.0,Aadhar,703636,724196,3,2,0,1
1714,1715,46,2.0,Aadhar,1168680,1948536,7,2,0,0
1715,1716,40,2.0,Aadhar,830956,852104,3,2,0,1
1716,1717,33,1.0,Aadhar,948360,1141908,6,2,0,0
1717,1718,48,2.0,Aadhar,660156,935100,4,2,0,0
1718,1719,23,,Aadhar,797784,943596,0,0,0,0
1719,1720,32,1.0,Aadhar,523128,690312,5,4,0,0
1720,1721,47,1.0,Aadhar,544188,805548,0,0,0,0
1721,1722,42,2.0,Aadhar,353808,818940,2,2,0,0
1722,1723,41,2.0,Aadhar,672156,833076,0,0,0,0
1723,1724,28,2.0,PAN,707364,918888,0,0,0,0
1724,1725,28,1.0,Aadhar,608436,736812,0,0,0,0
1725,1726,44,1.0,Aadhar,777508,717200,7,4,0,1
1726,1727,48,2.0,Aadhar,535740,761496,4,3,0,0
1727,1728,36,2.0,Aadhar,706936,606308,3,2,0,1
1728,1729,48,2.0,Aadhar,1002396,1361244,4,3,0,0
1729,1730,32,2.0,Aadhar,458868,681000,0,0,0,0
1730,1731,28,2.0,Aadhar,636948,751308,7,6,0,0
1731,1732,28,2.0,Aadhar,543528,767340,0,0,0,0
1732,1733,25,2.0,Aadhar,936948,1398360,0,0,0,0
1733,1734,34,2.0,Aadhar,590052,766752,0,0,0,0
1734,1735,26,,Aadhar,710556,818628,2,0,0,0
1735,1736,46,2.0,Aadhar,1067868,1296336,14,7,0,0
1736,1737,40,2.0,Aadhar,568188,1115124,0,0,0,0
1737,1738,47,1.0,Aadhar,639636,770316,4,2,0,0
1738,1739,34,,Aadhar,711436,745844,3,2,0,1
1739,1740,41,2.0,VoterID,679956,1143168,0,0,0,0
1740,1741,26,1.0,Aadhar,661908,813432,0,0,0,0
1741,1742,49,2.0,Aadhar,789228,1066680,3,3,0,0
1742,1743,34,1.0,Aadhar,852556,819944,3,2,0,1
1743,1744,36,1.0,Aadhar,672156,804000,0,0,0,0
1744,1745,47,,Aadhar,855804,1166652,4,3,0,0
1745,1746,41,1.0,Aadhar,368040,566400,0,0,0,0
1746,1747,47,2.0,Aadhar,831364,832700,3,2,0,1
1747,1748,25,1.0,Aadhar,598836,781920,0,0,0,0
1748,1749,30,1.0,Aadhar,771508,715460,5,4,0,1
1749,1750,28,2.0,PAN,562680,842880,0,0,0,0
1750,1751,35,1.0,Aadhar,763120,709964,6,5,0,1
1751,1752,48,2.0,Aadhar,687108,829200,20,10,1,0
1752,1753,34,2.0,Aadhar,562656,780324,0,0,0,0
1753,1754,34,2.0,VoterID,779056,726944,12,5,0,1
1754,1755,47,2.0,Aadhar,509928,799980,0,0,0,0
1755,1756,35,1.0,Aadhar,680188,759500,3,2,0,1
1756,1757,52,2.0,VoterID,784936,800636,5,4,0,1
1757,1758,43,2.0,Aadhar,931108,846860,5,4,0,1
1758,1759,48,2.0,Aadhar,669108,821856,4,3,0,0
1759,1760,27,1.0,Aadhar,659472,961200,0,0,0,0
1760,1761,39,2.0,Aadhar,856744,837836,3,2,0,1
1761,1762,49,2.0,Aadhar,639388,647840,3,2,0,1
1762,1763,30,1.0,Aadhar,786640,732212,3,2,0,1
1763,1764,49,2.0,Aadhar,767184,886668,8,2,0,0
1764,1765,46,2.0,VoterID,530068,496412,3,2,0,1
1765,1766,48,2.0,Aadhar,769108,784184,11,6,0,1
1766,1767,32,2.0,Aadhar,688956,867612,0,0,0,0
1767,1768,33,1.0,Aadhar,941476,1290212,3,2,0,1
1768,1769,42,2.0,Aadhar,763108,814400,3,2,0,1
1769,1770,25,1.0,VoterID,650436,863532,0,0,0,0
1770,1771,47,2.0,Aadhar,918028,1172492,10,8,0,1
1771,1772,31,2.0,Aadhar,1168680,1944168,4,3,0,0
1772,1773,31,2.0,VoterID,482520,889536,0,0,0,0
1773,1774,26,2.0,Aadhar,776028,1035600,2,0,0,0
1774,1775,36,2.0,Driving,503928,835152,0,0,0,0
1775,1776,32,1.0,Aadhar,568188,696000,2,0,0,0
1776,1777,35,2.0,Aadhar,751108,846080,7,6,1,1
1777,1778,33,2.0,Aadhar,542220,709572,0,0,0,0
1778,1779,41,1.0,Aadhar,508728,673884,4,4,0,0
1779,1780,28,1.0,Aadhar,434868,687600,0,0,0,0
1780,1781,39,1.0,Aadhar,787636,711056,3,2,0,1
1781,1782,55,2.0,Aadhar,652000,861548,3,2,0,1
1782,1783,29,2.0,Aadhar,556356,887400,0,0,0,0
1783,1784,25,1.0,VoterID,564588,799920,0,0,0,0
1784,1785,29,2.0,Aadhar,826584,1224840,0,0,0,0
1785,1786,33,2.0,Aadhar,565188,2101500,8,4,0,0
1786,1787,29,1.0,Aadhar,612936,767364,0,0,0,0
1787,1788,55,2.0,Aadhar,639388,616700,17,10,0,1
1788,1789,33,2.0,Aadhar,837600,1004400,0,0,0,0
1789,1790,41,2.0,Aadhar,632436,727644,6,5,0,0
1790,1791,23,,Aadhar,494328,806736,3,2,0,0
1791,1792,39,1.0,Aadhar,608436,741600,6,3,0,0
1792,1793,46,2.0,Aadhar,865476,1243200,5,4,0,0
1793,1794,41,2.0,Driving,712936,754364,6,5,0,1
1794,1795,38,2.0,Aadhar,654168,755004,7,5,0,0
1795,1796,52,2.0,Aadhar,632188,745376,3,2,0,1
1796,1797,34,2.0,Aadhar,709636,754016,5,4,0,1
1797,1798,31,2.0,Aadhar,540588,883200,0,0,0,0
1798,1799,41,2.0,Aadhar,719364,825432,19,5,0,0
1799,1800,34,2.0,Aadhar,835476,1173600,4,2,0,0
1800,1801,22,,Aadhar,741756,844656,0,0,0,0
1801,1802,44,2.0,Aadhar,905920,855440,3,2,0,1
1802,1803,38,2.0,Aadhar,751636,791396,3,2,0,1
1803,1804,51,2.0,Aadhar,1047988,971276,3,2,0,1
1804,1805,29,2.0,Aadhar,575388,853692,4,0,0,0
1805,1806,35,2.0,VoterID,805276,1022948,3,2,0,1
1806,1807,44,2.0,VoterID,427668,867996,2,2,0,0
1807,1808,32,2.0,Aadhar,622872,828000,3,3,1,0
1808,1809,31,1.0,Aadhar,700036,740552,3,2,0,1
1809,1810,46,1.0,Aadhar,634000,653000,3,2,0,1
1810,1811,35,2.0,Aadhar,505128,655320,0,0,0,0
1811,1812,48,1.0,Aadhar,693108,884352,0,0,0,0
1812,1813,35,1.0,VoterID,646620,781812,0,0,0,0
1813,1814,34,1.0,Aadhar,680508,866400,4,2,0,0
1814,1815,46,2.0,Aadhar,449268,763812,8,4,0,0
1815,1816,53,1.0,VoterID,822556,725276,3,2,0,1
1816,1817,40,1.0,Aadhar,773908,711104,11,6,0,1
1817,1818,33,2.0,Aadhar,590728,1535600,3,2,0,1
1818,1819,23,,Aadhar,502728,1081800,0,0,0,0
1819,1820,34,2.0,Aadhar,739392,957600,7,2,0,0
1820,1821,49,2.0,VoterID,751636,780236,3,2,0,1
1821,1822,32,1.0,Aadhar,545388,821640,2,2,0,0
1822,1823,51,1.0,Aadhar,926584,928736,3,2,0,1
1823,1824,47,2.0,Aadhar,687108,947664,0,0,0,0
1824,1825,34,2.0,VoterID,568188,799728,2,0,0,0
1825,1826,34,1.0,Aadhar,657708,837684,0,0,0,0
1826,1827,25,1.0,Aadhar,648000,781800,0,0,0,0
1827,1828,41,1.0,Aadhar,596728,732200,9,6,0,1
1828,1829,40,2.0,Aadhar,663108,760968,0,0,0,0
1829,1830,35,2.0,VoterID,784156,770912,5,2,0,1
1830,1831,53,2.0,VoterID,716536,820700,5,4,0,1
1831,1832,39,2.0,Aadhar,732156,940800,0,0,0,0
1832,1833,29,1.0,VoterID,1163880,1662420,0,0,0,0
1833,1834,44,2.0,Aadhar,586188,1074408,12,2,0,0
1834,1835,49,1.0,Aadhar,478728,800448,0,0,0,0
1835,1836,54,2.0,VoterID,647188,917456,6,4,0,1
1836,1837,42,2.0,Aadhar,796584,912000,0,0,0,0
1837,1838,47,1.0,Aadhar,481728,620400,0,0,0,0
1838,1839,42,2.0,VoterID,540588,727860,0,0,0,0
1839,1840,40,2.0,Aadhar,712936,631868,5,2,0,1
1840,1841,30,2.0,VoterID,691344,859308,0,0,0,0
1841,1842,33,2.0,Aadhar,1037868,1419492,9,3,0,0
1842,1843,37,1.0,Aadhar,639988,576680,3,2,0,1
1843,1844,32,2.0,Aadhar,663108,818520,9,9,0,0
1844,1845,34,1.0,Aadhar,952924,956852,3,2,0,1
1845,1846,34,1.0,Aadhar,769108,672572,3,2,0,1
1846,1847,38,2.0,Aadhar,608196,887040,4,2,0,0
1847,1848,37,1.0,Aadhar,699108,840912,0,0,0,0
1848,1849,26,2.0,Aadhar,621636,757188,0,0,0,0
1849,1850,34,2.0,PAN,580648,694940,3,2,0,1
1850,1851,39,1.0,Aadhar,556188,756600,0,0,0,0
1851,1852,52,1.0,Aadhar,743068,759056,10,4,0,1
1852,1853,32,2.0,Aadhar,877744,1090904,3,2,0,1
1853,1854,41,1.0,Aadhar,589740,864000,6,3,0,0
1854,1855,49,1.0,VoterID,554076,874128,0,0,0,0
1855,1856,31,2.0,Aadhar,1045440,1977216,0,0,0,0
1856,1857,33,2.0,PAN,624936,765384,2,2,0,0
1857,1858,34,1.0,Aadhar,603636,709860,10,4,0,0
1858,1859,33,2.0,Aadhar,666156,857964,0,0,0,0
1859,1860,47,1.0,Aadhar,415200,570600,0,0,0,0
1860,1861,27,1.0,Aadhar,589740,875316,5,2,0,0
1861,1862,48,1.0,Aadhar,743364,858000,0,0,0,0
1862,1863,25,1.0,PAN,613044,924108,0,0,0,0
1863,1864,31,2.0,Aadhar,680188,627584,5,2,0,1
1864,1865,31,1.0,Aadhar,568188,1111524,4,4,0,0
1865,1866,47,2.0,Aadhar,875308,896324,5,4,0,1
1866,1867,33,1.0,Aadhar,672156,769716,18,5,0,0
1867,1868,44,2.0,PAN,734536,712124,10,5,0,1
1868,1869,41,1.0,PAN,824644,850448,10,4,0,1
1869,1870,49,2.0,Aadhar,404400,763560,2,2,0,0
1870,1871,50,2.0,Aadhar,508728,593208,17,10,1,0
1871,1872,44,2.0,Aadhar,574188,681036,2,0,0,0
1872,1873,33,1.0,Aadhar,649908,807720,9,3,0,0
1873,1874,26,1.0,Aadhar,857004,1185444,0,0,0,0
1874,1875,44,2.0,VoterID,857764,1052816,3,2,0,1
1875,1876,29,1.0,Aadhar,699108,806376,6,6,0,0
1876,1877,38,2.0,Aadhar,580188,868356,0,0,0,0
1877,1878,54,2.0,Aadhar,712936,656252,9,7,0,1
1878,1879,28,1.0,Aadhar,780828,990048,2,2,0,0
1879,1880,43,2.0,Aadhar,739636,734480,3,2,0,1
1880,1881,43,1.0,Aadhar,998220,1366284,3,3,0,0
1881,1882,49,2.0,Aadhar,737236,822800,6,4,0,1
1882,1883,48,2.0,PAN,1092660,1547580,6,2,0,0
1883,1884,38,2.0,VoterID,734556,960336,2,2,0,0
1884,1885,38,1.0,Aadhar,811036,952076,6,5,0,1
1885,1886,42,,Aadhar,853476,1053132,15,2,0,0
1886,1887,44,1.0,Aadhar,615636,840912,20,3,0,0
1887,1888,47,2.0,Aadhar,484728,1049988,3,2,0,0
1888,1889,28,2.0,Aadhar,582936,827040,0,0,0,0
1889,1890,40,1.0,Aadhar,675108,817164,0,0,0,0
1890,1891,42,1.0,VoterID,690556,644360,9,4,0,1
1891,1892,48,2.0,Aadhar,819804,965520,0,0,0,0
1892,1893,54,2.0,Aadhar,727636,699200,5,4,0,1
1893,1894,29,,Aadhar,819364,820880,3,2,0,1
1894,1895,37,2.0,Aadhar,516120,847668,0,0,0,0
1895,1896,29,2.0,VoterID,731196,1188000,0,0,0,0
1896,1897,54,2.0,VoterID,584728,845000,11,6,0,1
1897,1898,33,2.0,Aadhar,1227316,1563464,13,5,0,1
1898,1899,42,1.0,Aadhar,586188,756216,8,4,0,0
1899,1900,28,1.0,Aadhar,603636,698724,0,0,0,0
1900,1901,28,1.0,Aadhar,621636,852228,0,0,0,0
1901,1902,35,1.0,Aadhar,657108,866580,4,2,0,0
1902,1903,43,2.0,Aadhar,822556,801176,3,2,0,1
1903,1904,42,2.0,Aadhar,651108,748764,6,3,0,0
1904,1905,48,2.0,Aadhar,675108,781632,0,0,0,0
1905,1906,45,2.0,VoterID,520728,823212,0,0,0,0
1906,1907,53,2.0,Aadhar,763108,745976,6,2,0,1
1907,1908,27,1.0,PAN,463668,873492,4,0,0,0
1908,1909,28,1.0,Aadhar,859476,1104000,0,0,0,0
1909,1910,40,2.0,Aadhar,743364,1022400,3,3,0,0
1910,1911,48,2.0,Aadhar,492888,920772,11,6,0,0
1911,1912,33,1.0,Aadhar,556188,1119504,3,0,0,0
1912,1913,40,1.0,Aadhar,802156,695720,12,4,0,1
1913,1914,35,2.0,Aadhar,679908,852000,4,3,0,0
1914,1915,46,2.0,Aadhar,592188,886212,15,0,0,0
1915,1916,40,2.0,Aadhar,393408,494664,0,0,0,0
1916,1917,30,2.0,Aadhar,591636,874596,2,0,0,0
1917,1918,43,2.0,Aadhar,924792,1327944,21,3,0,0
1918,1919,42,2.0,Aadhar,442348,500912,5,2,0,1
1919,1920,42,1.0,Aadhar,707280,951480,7,5,0,0
1920,1921,27,2.0,Aadhar,783384,1138056,0,0,0,0
1921,1922,34,2.0,Aadhar,607236,687684,0,0,0,0
1922,1923,37,1.0,PAN,682660,791024,3,2,0,1
1923,1924,43,1.0,PAN,895552,1070528,5,2,0,1
1924,1925,37,2.0,VoterID,696156,939336,2,2,0,0
1925,1926,36,2.0,VoterID,706164,911256,0,0,0,0
1926,1927,47,1.0,Aadhar,648156,1237452,7,2,0,0
1927,1928,33,2.0,Aadhar,743364,867396,2,2,0,0
1928,1929,48,2.0,Aadhar,744748,797540,3,2,0,1
1929,1930,33,1.0,Aadhar,520036,452000,3,2,0,1
1930,1931,42,2.0,Aadhar,978388,1173260,6,2,0,1
1931,1932,49,1.0,Aadhar,706936,681044,6,5,0,1
1932,1933,53,2.0,Aadhar,709636,639068,3,2,0,1
1933,1934,37,1.0,Aadhar,786552,900000,8,6,0,0
1934,1935,48,1.0,Aadhar,532188,856872,0,0,0,0
1935,1936,43,1.0,Aadhar,668400,809496,35,7,1,0
1936,1937,32,1.0,Aadhar,906028,861200,8,5,0,1
1937,1938,49,2.0,Aadhar,782308,791996,5,2,0,1
1938,1939,34,1.0,Aadhar,758556,1085616,2,0,0,0
1939,1940,27,1.0,Aadhar,678156,834564,2,0,0,0
1940,1941,43,2.0,Aadhar,637236,804000,0,0,0,0
1941,1942,41,2.0,Aadhar,650668,680792,3,2,0,1
1942,1943,50,2.0,Aadhar,755908,823004,5,4,0,1
1943,1944,48,1.0,PAN,700036,660800,6,4,0,1
1944,1945,51,2.0,Aadhar,786472,704000,14,5,0,1
1945,1946,44,2.0,Aadhar,755356,669980,3,2,0,1
1946,1947,38,1.0,Aadhar,616836,765840,2,0,0,0
1947,1948,40,2.0,Aadhar,455268,843360,6,0,0,0
1948,1949,42,2.0,PAN,837804,1296084,0,0,0,0
1949,1950,26,2.0,Aadhar,416868,804348,0,0,0,0
1950,1951,48,2.0,Aadhar,567268,602000,3,2,0,1
1951,1952,51,2.0,Aadhar,768508,717440,9,6,0,1
1952,1953,30,1.0,Aadhar,663108,859212,0,0,0,0
1953,1954,36,1.0,Aadhar,651156,815784,5,3,0,0
1954,1955,36,2.0,Aadhar,681108,831408,2,2,0,0
1955,1956,35,2.0,Aadhar,544140,821640,2,2,0,0
1956,1957,47,2.0,Aadhar,1257880,1491200,3,2,0,1
1957,1958,39,2.0,Aadhar,696436,782240,3,2,0,1
1958,1959,50,2.0,Aadhar,665788,701096,3,2,0,1
1959,1960,51,2.0,Aadhar,858556,836420,9,2,0,1
1960,1961,37,2.0,Aadhar,758556,864504,0,0,0,0
1961,1962,39,2.0,Aadhar,520728,740412,0,0,0,0
1962,1963,29,2.0,Aadhar,520728,1087680,3,3,0,0
1963,1964,41,2.0,Aadhar,734556,917964,2,0,0,0
1964,1965,32,2.0,Aadhar,841440,1155636,0,0,0,0
1965,1966,50,2.0,Aadhar,697908,819120,4,3,0,0
1966,1967,32,2.0,Aadhar,1138788,1976400,0,0,0,0
1967,1968,26,2.0,Aadhar,687108,863520,0,0,0,0
1968,1969,32,1.0,Aadhar,639028,698792,3,2,0,1
1969,1970,52,2.0,Aadhar,677740,653516,6,4,0,1
1970,1971,32,2.0,Aadhar,508728,755664,0,0,0,0
1971,1972,47,2.0,Aadhar,774828,909720,0,0,0,0
1972,1973,38,2.0,Aadhar,449268,711144,2,2,0,0
1973,1974,24,1.0,Aadhar,675108,785160,0,0,0,0
1974,1975,44,2.0,Aadhar,904984,1240472,3,2,0,1
1975,1976,47,1.0,Aadhar,580188,782700,0,0,0,0
1976,1977,47,2.0,Aadhar,458868,786996,0,0,0,0
1977,1978,42,1.0,Aadhar,510868,689156,3,2,0,1
1978,1979,34,1.0,Aadhar,512028,858564,0,0,0,0
1979,1980,30,1.0,Aadhar,772428,1052340,2,0,0,0
1980,1981,38,1.0,Driving,802156,1043240,7,6,0,1
1981,1982,44,2.0,Aadhar,596728,634136,5,4,0,1
1982,1983,31,2.0,Aadhar,772924,841316,3,2,0,1
1983,1984,44,2.0,Aadhar,1200460,1395200,18,6,0,1
1984,1985,36,1.0,Aadhar,693600,888000,0,0,0,0
1985,1986,51,2.0,VoterID,961804,1145624,7,5,0,1
1986,1987,26,2.0,Aadhar,961632,1400400,0,0,0,0
1987,1988,33,2.0,Aadhar,1145868,2093256,0,0,0,0
1988,1989,47,2.0,PAN,670792,730604,3,2,0,1
1989,1990,31,1.0,Aadhar,699736,672584,3,2,0,1
1990,1991,26,2.0,Aadhar,665868,901464,0,0,0,0
1991,1992,31,2.0,Aadhar,1086660,2020200,0,0,0,0
1992,1993,49,2.0,Aadhar,413268,991032,2,0,0,0
1993,1994,44,2.0,Aadhar,443172,713172,8,5,0,0
1994,1995,48,1.0,Aadhar,753756,893100,2,0,0,0
1995,1996,25,1.0,Aadhar,562188,774720,0,0,0,0
1996,1997,39,1.0,Aadhar,455268,855600,2,0,0,0
1997,1998,44,1.0,Aadhar,293388,837600,0,0,0,0
1998,1999,28,1.0,Aadhar,365808,558000,2,2,0,0
1999,2000,35,2.0,Aadhar,537268,692984,3,2,0,1
2000,2001,46,1.0,Aadhar,683760,906324,2,0,0,0
2001,2002,47,2.0,Aadhar,788956,733304,6,4,0,1
2002,2003,43,2.0,PAN,615636,919668,0,0,0,0
2003,2004,45,1.0,Aadhar,749364,802764,9,2,0,0
2004,2005,41,1.0,Aadhar,792508,783932,6,4,0,1
2005,2006,30,2.0,Aadhar,532188,821100,0,0,0,0
2006,2007,36,2.0,Aadhar,839764,979820,3,2,0,1
2007,2008,30,1.0,Aadhar,779628,996000,0,0,0,0
2008,2009,38,2.0,Aadhar,746916,855120,6,3,0,0
2009,2010,45,1.0,Aadhar,656268,886440,4,4,0,0
2010,2011,25,1.0,Aadhar,472728,730980,0,0,0,0
2011,2012,51,2.0,Aadhar,756556,752000,3,2,0,1
2012,2013,46,2.0,Aadhar,585636,808728,4,3,0,0
2013,2014,44,2.0,Aadhar,460068,781104,0,0,0,0
2014,2015,50,2.0,Aadhar,449268,803520,0,0,0,0
2015,2016,46,2.0,Aadhar,971476,1124000,3,2,0,1
2016,2017,55,2.0,Aadhar,752956,677084,9,6,0,1
2017,2018,50,2.0,Aadhar,721636,726920,6,4,0,1
2018,2019,44,2.0,Aadhar,687108,991428,2,2,0,0
2019,2020,39,1.0,Aadhar,477528,916800,0,0,0,0
2020,2021,50,1.0,Aadhar,721636,655400,5,4,0,1
2021,2022,42,2.0,Aadhar,772168,679868,8,4,0,1
2022,2023,32,2.0,Aadhar,653740,630200,3,2,0,1
2023,2024,36,2.0,Aadhar,992116,1687520,3,2,0,1
2024,2025,35,1.0,Aadhar,548220,768732,0,0,0,0
2025,2026,25,1.0,Aadhar,725364,824232,3,2,0,0
2026,2027,28,1.0,Aadhar,853476,1444896,4,4,0,0
2027,2028,51,1.0,Aadhar,682588,620660,3,2,0,1
2028,2029,26,1.0,Aadhar,814584,1182000,0,0,0,0
2029,2030,44,2.0,Aadhar,683788,801152,27,6,0,1
2030,2031,29,1.0,Aadhar,591636,801588,26,10,0,0
2031,2032,37,2.0,Aadhar,538188,899736,2,2,0,0
2032,2033,25,2.0,Aadhar,653100,846288,0,0,0,0
2033,2034,50,1.0,Aadhar,462900,558000,0,0,0,0
2034,2035,33,1.0,Aadhar,488328,559200,0,0,0,0
2035,2036,30,2.0,Aadhar,879012,1361760,0,0,0,0
2036,2037,45,2.0,Aadhar,855804,1018800,0,0,0,0
2037,2038,28,1.0,VoterID,626136,766572,0,0,0,0
2038,2039,41,1.0,Aadhar,747756,859632,0,0,0,0
2039,2040,41,2.0,Aadhar,799564,805400,3,2,0,1
2040,2041,31,1.0,Aadhar,495528,784080,0,0,0,0
2041,2042,33,1.0,Aadhar,787756,740000,5,4,0,1
2042,2043,29,2.0,Aadhar,708636,883200,0,0,0,0
2043,2044,38,2.0,Aadhar,568188,781752,15,11,0,0
2044,2045,50,2.0,Aadhar,838156,757220,7,2,0,1
2045,2046,29,2.0,Aadhar,617128,729788,3,2,0,1
2046,2047,54,2.0,VoterID,861364,721952,8,6,0,1
2047,2048,51,2.0,Aadhar,937804,1148000,5,4,0,1
2048,2049,35,2.0,Aadhar,502728,744276,6,4,0,0
2049,2050,48,2.0,Aadhar,615928,645980,23,14,1,1
2050,2051,45,2.0,Aadhar,742956,847260,6,2,0,0
2051,2052,49,2.0,Aadhar,541740,1020492,2,2,0,0
2052,2053,26,2.0,VoterID,731364,1074552,2,2,0,0
2053,2054,25,2.0,PAN,577740,737676,0,0,0,0
